,order_id,user_id,platform,personal_or_business,placement_date,placement_weekday,placement_time,confirm_date,confirm_weekday,confirm_time,arrival_pickup_date,arrive_pickup_weekday,arrive_time,pickup_date,pickup_weekday,pickup_time,arrival_dest_date,arrival_dest_weekday,arrival_dest_time,distance,temperature,pickup_lat,pickup_long,dest_lat,dest_long,rider_id,pickup_to_arrival_time,placement_to_confirm_time,confirm_to_pickup_time
8292,1170,640,3,Business,18,4,58127,18,4,58375,18,4,59439,18,4,59976,18,4,61187,5,23.25888921888938,-1.2969741,36.7856612,-1.296965,36.8065678,177,1211,248,1601
8293,25346,136,3,Business,4,2,42508,4,2,42532,4,2,42849,4,2,43476,4,2,44770,4,20.7,-1.2965045,36.7913036,-1.3009676,36.7657189,155,1294,24,944
8294,27787,3147,3,Business,31,3,47324,31,3,47361,31,3,47639,31,3,48633,31,3,49849,10,24.8,-1.3169591,36.7000029,-1.3472066,36.7692638,24,1216,37,1272
8295,17012,1207,3,Business,10,1,72769,10,1,72837,10,1,72955,10,1,74195,10,1,76913,13,16.7,-1.2629666,36.8068369,-1.2162532,36.7095449,907,2718,68,1358
8296,2048,1849,3,Business,30,5,39572,30,5,42834,30,5,43639,30,5,44663,30,5,48378,5,23.8,-1.290894,36.822971,-1.2836583,36.7886014,101,3715,3262,1829
8297,23054,198,3,Business,25,1,43758,25,1,43787,25,1,44192,25,1,44442,25,1,47035,13,25.6,-1.3091799,36.8313272,-1.3396256,36.8863135,26,2593,29,655
8298,11510,3106,1,Personal,22,5,33518,22,5,33528,22,5,34909,22,5,35400,22,5,38654,22,16.5,-1.276312,36.882742,-1.1850563,36.768693,549,3254,10,1872
8299,4394,1172,3,Personal,29,3,42415,29,3,42475,29,3,43146,29,3,43583,29,3,44809,8,23.25888921888938,-1.32256,36.8396386,-1.2922364,36.7895538,99,1226,60,1108
8300,3103,3291,3,Business,30,4,43608,30,4,43656,30,4,44255,30,4,44741,30,4,45672,4,23.25888921888938,-1.2663631,36.8163329,-1.2600926,36.8088685,245,931,48,1085
8301,12521,3647,3,Business,5,5,34539,5,5,34631,5,5,35468,5,5,35917,5,5,39799,4,19.6,-1.272639,36.794723,-1.2760462,36.8074697,155,3882,92,1286
8302,4351,71,3,Business,24,1,63878,24,1,63975,24,1,64976,24,1,65254,24,1,66761,9,24.7,-1.2891922,36.825189,-1.3014461,36.7661381,263,1507,97,1279
8303,20570,868,3,Business,15,4,51881,15,4,54975,15,4,55983,15,4,56169,15,4,57363,8,27.7,-1.303596,36.778378,-1.265715,36.823815,343,1194,3094,1194
8304,12439,1329,3,Business,16,6,37838,16,6,37886,16,6,38126,16,6,38386,16,6,39958,8,25.9,-1.273056,36.811298,-1.2949439,36.7604214,25,1572,48,500
8305,650,3226,3,Personal,14,2,38538,14,2,38555,14,2,38952,14,2,39735,14,2,40383,8,21.4,-1.2669026,36.8445273,-1.2567464,36.7915273,414,648,17,1180
8306,6868,3470,3,Business,29,4,40720,29,4,42205,29,4,42971,29,4,43674,29,4,45787,5,21.4,-1.2584143,36.8048002,-1.28878,36.8168312,539,2113,1485,1469
8307,3613,914,3,Business,6,2,53193,6,2,53211,6,2,53959,6,2,54375,6,2,55205,3,27.6,-1.2670213,36.7994482,-1.2630521,36.8068019,503,830,18,1164
8308,3816,286,3,Business,30,5,57133,30,5,57178,30,5,57834,30,5,58153,30,5,61700,24,24.7,-1.2551895,36.7822034,-1.364732,36.658943,205,3547,45,975
8309,7168,3291,3,Business,8,5,46369,8,5,46858,8,5,47070,8,5,48132,8,5,49595,12,23.25888921888938,-1.331619,36.847976,-1.2600926,36.8088685,312,1463,489,1274
8310,6904,633,3,Business,5,3,47696,5,3,53362,5,3,54269,5,3,56051,5,3,57221,9,24.9,-1.2574219,36.7927073,-1.3004062,36.829741,523,1170,5666,2689
8311,12649,3686,3,Business,8,4,57772,8,4,57813,8,4,58337,8,4,58653,8,4,59079,3,27.5,-1.2551895,36.7822034,-1.25537,36.7756,620,426,41,840
8312,2225,1357,1,Personal,17,5,47062,17,5,47256,17,5,47527,17,5,48006,17,5,48838,5,17.4,-1.2663525,36.8128337,-1.2897215,36.7945959,857,832,194,750
8313,26430,1075,3,Business,7,2,39158,7,2,39200,7,2,39367,7,2,39922,7,2,41575,7,23.25888921888938,-1.2527958,36.8003131,-1.3012173,36.8093987,575,1653,42,722
8314,11976,2691,3,Business,30,2,37646,30,2,37781,30,2,38858,30,2,39798,30,2,41074,8,23.25888921888938,-1.2551895,36.7822034,-1.2857671,36.7875614,57,1276,135,2017
8315,24414,3452,2,Personal,24,1,63108,24,1,63116,24,1,63752,24,1,64315,24,1,66484,11,24.7,-1.3196809,36.8410572,-1.308217,36.77413,857,2169,8,1199
8316,17572,1724,3,Business,23,2,37291,23,2,38221,23,2,39380,23,2,39712,23,2,41318,9,18.1,-1.303976,36.8159211,-1.2551895,36.7822034,662,1606,930,1491
8317,8708,633,3,Business,15,5,38399,15,5,38464,15,5,38908,15,5,39086,15,5,39598,4,26.5,-1.3077869,36.8443207,-1.3004062,36.829741,289,512,65,622
8318,19016,2763,3,Business,8,5,33665,8,5,33760,8,5,34259,8,5,34719,8,5,37826,14,20.7,-1.2551895,36.7822034,-1.3015998,36.8764939,937,3107,95,959
8319,11556,3030,3,Business,24,5,42504,24,5,43084,24,5,43673,24,5,45404,24,5,46029,5,20.9,-1.263441,36.840808,-1.2866012,36.8195691,229,625,580,2320
8320,22398,3495,1,Personal,26,4,53423,26,4,53447,26,4,53984,26,4,54182,26,4,54651,3,22.2,-1.2866305,36.7754914,-1.2765492,36.7669809,844,469,24,735
8321,21735,3599,3,Business,28,4,51977,28,4,52001,28,4,53721,28,4,55157,28,4,56835,7,27.5,-1.3302996,36.8707935,-1.3094481,36.8652486,218,1678,24,3156
8322,8698,1976,3,Business,23,5,52221,23,5,53992,23,5,54324,23,5,54593,23,5,56040,16,26.3,-1.257028,36.7810435,-1.2230709,36.8374011,38,1447,1771,601
8323,10930,635,3,Business,21,1,53928,21,1,53964,21,1,54579,21,1,55501,21,1,56883,8,27.6,-1.3081376,36.8329772,-1.2602337,36.7990548,674,1382,36,1537
8324,11950,1882,3,Business,3,4,49346,3,4,51606,3,4,52385,3,4,52616,3,4,53664,7,25.8,-1.2273427,36.7994683,-1.26307,36.796969,26,1048,2260,1010
8325,14782,2900,3,Business,18,3,70609,18,3,70621,18,3,70681,18,3,70912,18,3,72562,14,16.9,-1.296797,36.7764525,-1.3711733,36.7319722,813,1650,12,291
8326,24312,3498,2,Personal,5,3,49930,5,3,49970,5,3,52476,5,3,53072,5,3,53609,5,23.7,-1.2753902,36.808223,-1.2551895,36.7822034,795,537,40,3102
8327,7268,867,3,Business,15,5,33102,15,5,34314,15,5,34333,15,5,36135,15,5,36349,11,19.0,-1.2770708,36.8231093,-1.2991441,36.7528804,472,214,1212,1821
8328,388,2008,3,Business,14,3,54691,14,3,54717,14,3,55429,14,3,56681,14,3,58892,16,25.6,-1.2508229,36.7895263,-1.33924,36.7607362,764,2211,26,1964
8329,13797,1927,3,Business,12,2,41344,12,2,41406,12,2,43746,12,2,44394,12,2,45681,9,24.4,-1.3014461,36.7661381,-1.3472066,36.7692638,800,1287,62,2988
8330,6633,3307,3,Personal,29,1,36768,29,1,36794,29,1,37315,29,1,37633,29,1,38266,4,23.25888921888938,-1.30983,36.819618,-1.2933302,36.8298015,343,633,26,839
8331,23764,1352,3,Personal,8,1,31841,8,1,32408,8,1,33014,8,1,33477,8,1,34347,4,19.8,-1.2655306,36.828148,-1.2753109,36.8130185,932,870,567,1069
8332,8372,3735,1,Personal,21,5,51497,21,5,51580,21,5,53410,21,5,54214,21,5,55352,7,27.1,-1.2886771,36.8735531,-1.3296282,36.8580804,532,1138,83,2634
8333,9502,2804,3,Business,30,2,55022,30,2,55404,30,2,55597,30,2,57511,30,2,57650,3,23.25888921888938,-1.2571472,36.7950633,-1.2657469,36.8028228,206,139,382,2107
8334,5311,635,3,Business,6,6,35441,6,6,35582,6,6,36102,6,6,37909,6,6,39182,10,19.9,-1.3081376,36.8329772,-1.2602337,36.7990548,760,1273,141,2327
8335,11801,3318,3,Business,24,3,41968,24,3,42036,24,3,42922,24,3,43070,24,3,43080,4,23.25888921888938,-1.3004062,36.829741,-1.2825816,36.8092346,19,10,68,1034
8336,24532,3660,1,Personal,11,2,56179,11,2,56409,11,2,57505,11,2,57783,11,2,58604,4,25.6,-1.2833335,36.8260084,-1.292163,36.8000995,338,821,230,1374
8337,7373,346,3,Business,29,2,47860,29,2,47953,29,2,48100,29,2,49107,29,2,49199,2,27.2,-1.290894,36.822971,-1.28878,36.8168312,828,92,93,1154
8338,11841,3606,3,Business,25,2,41932,25,2,41998,25,2,42707,25,2,42970,25,2,44522,6,24.0,-1.291623,36.81421,-1.2628638,36.8070399,88,1552,66,972
8339,23899,255,2,Personal,11,4,57819,11,4,57847,11,4,58389,11,4,58777,11,4,59944,5,26.7,-1.3014461,36.7661381,-1.2694398,36.7624483,328,1167,28,930
8340,6853,1994,3,Business,10,1,42338,10,1,43663,10,1,44236,10,1,44347,10,1,45355,7,18.5,-1.3031412,36.7610533,-1.288167,36.8181484,344,1008,1325,684
8341,8612,1304,3,Business,26,5,35485,26,5,36402,26,5,36848,26,5,37091,26,5,39151,10,23.25888921888938,-1.2551895,36.7822034,-1.2304909,36.821691,519,2060,917,689
8342,16323,478,3,Business,2,2,40082,2,2,40713,2,2,43587,2,2,44562,2,2,47271,4,26.1,-1.2844516,36.8245932,-1.2571472,36.7950633,819,2709,631,3849
8343,1636,1721,3,Business,24,1,34387,24,1,34413,24,1,35210,24,1,35710,24,1,36633,8,15.8,-1.2551895,36.7822034,-1.287428,36.7800821,881,923,26,1297
8344,27252,3222,3,Business,8,5,51785,8,5,51875,8,5,52812,8,5,53429,8,5,56291,8,30.5,-1.2551895,36.7822034,-1.2985749,36.8088,76,2862,90,1554
8345,27081,510,3,Business,19,6,39862,19,6,39906,19,6,40846,19,6,41163,19,6,43662,11,25.2,-1.2885029,36.825605,-1.2860183,36.8975338,456,2499,44,1257
8346,7196,1787,3,Business,12,2,47763,12,2,47857,12,2,48563,12,2,49349,12,2,56125,11,23.25888921888938,-1.2789477,36.8122359,-1.2283403,36.8822756,267,6776,94,1492
8347,23320,517,3,Business,27,4,38904,27,4,41724,27,4,41980,27,4,42786,27,4,43676,4,23.1,-1.3167113,36.8301563,-1.3004062,36.829741,523,890,2820,1062
8348,24613,960,1,Personal,4,2,48741,4,2,48825,4,2,48836,4,2,49872,4,2,51581,16,20.5,-1.26467,36.778734,-1.3287648,36.7445732,874,1709,84,1047
8349,8982,1710,3,Personal,15,2,38591,15,2,38604,15,2,38650,15,2,39120,15,2,40072,5,24.1,-1.2963097,36.7688221,-1.2950041,36.8143583,958,952,13,516
8350,23398,3560,3,Business,24,1,49712,24,1,49760,24,1,50887,24,1,51048,24,1,52251,2,24.7,-1.279395,36.825364,-1.281754,36.8324229,362,1203,48,1288
8351,3370,1724,3,Business,23,2,45377,23,2,45417,23,2,45463,23,2,45846,23,2,47096,4,23.25888921888938,-1.2551895,36.7822034,-1.2728058,36.8049903,422,1250,40,429
8352,5313,391,3,Business,19,1,44283,19,1,45279,19,1,46691,19,1,46838,19,1,50170,20,24.5,-1.319613,36.711055,-1.2867454,36.8259017,250,3332,996,1559
8353,22503,2066,3,Business,18,1,43566,18,1,43613,18,1,44382,18,1,44660,18,1,46210,11,26.7,-1.3210189,36.8410551,-1.3124537,36.925365,675,1550,47,1047
8354,22827,1225,2,Personal,19,2,31715,19,2,32471,19,2,32611,19,2,33249,19,2,34637,9,15.2,-1.2551895,36.7822034,-1.2951297,36.8335521,726,1388,756,778
8355,4480,733,3,Business,3,1,42311,3,1,42347,3,1,42753,3,1,42950,3,1,43518,4,21.4,-1.2551895,36.7822034,-1.2638801,36.7715842,167,568,36,603
8356,17228,972,3,Business,4,2,38085,4,2,39830,4,2,41061,4,2,41128,4,2,42335,4,19.5,-1.2862033,36.8152966,-1.3084722,36.8224665,88,1207,1745,1298
8357,22320,2788,2,Personal,16,1,38138,16,1,38283,16,1,39781,16,1,40032,16,1,40875,3,19.5,-1.2856017,36.8129897,-1.293973,36.80169,848,843,145,1749
8358,1539,496,3,Business,27,5,57415,27,5,57576,27,5,59699,27,5,59967,27,5,60987,8,17.7,-1.2551895,36.7822034,-1.2994217,36.8009779,616,1020,161,2391
8359,6952,3149,3,Business,1,5,45410,1,5,46011,1,5,46418,1,5,46487,1,5,47189,7,26.3,-1.3077869,36.8443207,-1.3167113,36.8301563,576,702,601,476
8360,7892,3372,3,Business,6,5,33184,6,5,33213,6,5,34246,6,5,34529,6,5,34892,2,15.0,-1.2901638,36.7787225,-1.304033,36.7848695,116,363,29,1316
8361,7438,1075,3,Business,3,5,47602,3,5,47622,3,5,49891,3,5,50214,3,5,50532,1,23.25888921888938,-1.2649605,36.7981777,-1.2527958,36.8003131,106,318,20,2592
8362,26848,2105,1,Personal,23,1,47474,23,1,47481,23,1,48109,23,1,48549,23,1,49607,8,18.6,-1.2463211,36.789487,-1.2883829,36.8177296,144,1058,7,1068
8363,18014,1500,3,Business,25,1,29619,25,1,29636,25,1,31616,25,1,31844,25,1,33337,10,21.2,-1.2991441,36.7528804,-1.2638185,36.7930057,831,1493,17,2208
8364,5101,60,3,Business,12,1,55444,12,1,56454,12,1,58073,12,1,58224,12,1,61638,12,26.9,-1.307143,36.825009,-1.2296618,36.8438272,633,3414,1010,1770
8365,626,887,2,Personal,24,4,58705,24,4,58754,24,4,59432,24,4,59814,24,4,60631,4,21.1,-1.2606381,36.8028749,-1.2595422,36.7871178,147,817,49,1060
8366,7870,540,3,Business,10,1,35451,10,1,36107,10,1,36117,10,1,36495,10,1,38003,7,18.4,-1.2551895,36.7822034,-1.289498,36.818878,268,1508,656,388
8367,6956,391,3,Business,23,2,33597,23,2,33639,23,2,34140,23,2,37530,23,2,37534,5,23.25888921888938,-1.300921,36.828195,-1.2784063,36.8222933,613,4,42,3891
8368,5622,2124,1,Personal,12,2,36946,12,2,37196,12,2,37502,12,2,37983,12,2,39221,10,21.0,-1.2655477,36.8001682,-1.2379585,36.875789,820,1238,250,787
8369,20621,2509,3,Business,28,4,46908,28,4,47026,28,4,48592,28,4,49433,28,4,50780,6,27.4,-1.2571472,36.7950633,-1.2933789,36.8087535,177,1347,118,2407
8370,16490,3175,3,Business,8,5,52818,8,5,53061,8,5,53576,8,5,53750,8,5,56885,15,21.3,-1.2612417,36.7958868,-1.3169591,36.7000029,474,3135,243,689
8371,20004,2008,3,Business,8,3,41134,8,3,41234,8,3,42109,8,3,42385,8,3,43735,10,23.25888921888938,-1.2921818,36.8101931,-1.2508229,36.7895263,831,1350,100,1151
8372,22020,822,1,Personal,18,5,31846,18,5,32005,18,5,32629,18,5,32792,18,5,33968,8,17.8,-1.3039425,36.7855361,-1.269534,36.80697,449,1176,159,787
8373,25391,2212,3,Business,11,1,51519,11,1,51628,11,1,51666,11,1,52090,11,1,54012,14,28.1,-1.2571472,36.7950633,-1.3291155,36.8861,293,1922,109,462
8374,27687,1011,1,Personal,1,1,42236,1,1,42242,1,1,42346,1,1,43784,1,1,45126,10,24.2,-1.2915307,36.7905865,-1.2321733,36.7974377,648,1342,6,1542
8375,5138,1500,3,Business,7,5,46080,7,5,46219,7,5,46632,7,5,47237,7,5,48416,8,23.25888921888938,-1.3004062,36.829741,-1.2638185,36.7930057,36,1179,139,1018
8376,20931,1667,3,Business,22,5,54052,22,5,54343,22,5,55339,22,5,56760,22,5,58192,6,27.4,-1.2624531,36.8228476,-1.2908945,36.8246514,21,1432,291,2417
8377,11825,2044,2,Personal,5,6,62814,5,6,62848,5,6,63844,5,6,64213,5,6,64550,1,22.6,-1.2615584,36.8149506,-1.2517392,36.8249608,56,337,34,1365
8378,20903,984,1,Personal,5,6,43659,5,6,43702,5,6,44574,5,6,45613,5,6,46585,8,22.2,-1.3021315,36.8215557,-1.2659149,36.8054322,543,972,43,1911
8379,11952,843,3,Personal,13,4,36165,13,4,36183,13,4,36282,13,4,36644,13,4,37290,8,18.0,-1.300722,36.7882234,-1.2652279,36.8020159,216,646,18,461
8380,8898,2041,1,Business,5,2,56597,5,2,56633,5,2,56701,5,2,56954,5,2,56959,3,22.9,-1.290894,36.822971,-1.2677588,36.8169359,586,5,36,321
8381,19879,2174,3,Business,21,3,38241,21,3,38249,21,3,38477,21,3,39195,21,3,40476,10,22.0,-1.2482781,36.884092,-1.2782261,36.8225009,307,1281,8,946
8382,3020,2658,3,Business,1,1,77283,1,1,77314,1,1,77394,1,1,78183,1,1,80340,11,23.4,-1.2963097,36.7688221,-1.25843,36.69036,202,2157,31,869
8383,25061,3711,3,Business,24,4,64317,24,4,64351,24,4,64913,24,4,65372,24,4,67421,3,26.1,-1.3012008,36.764868,-1.2765492,36.7669809,246,2049,34,1021
8384,17457,627,3,Business,1,3,37669,1,3,37679,1,3,37897,1,3,38475,1,3,39908,6,19.7,-1.2571472,36.7950633,-1.3001813,36.811122,882,1433,10,796
8385,16886,647,3,Business,15,1,58120,15,1,58437,15,1,59339,15,1,60142,15,1,61447,12,23.25888921888938,-1.2991441,36.7528804,-1.3004062,36.829741,678,1305,317,1705
8386,16643,1268,1,Personal,23,4,53427,23,4,53450,23,4,54448,23,4,54617,23,4,55918,9,20.6,-1.293554,36.763113,-1.2983805,36.8198439,465,1301,23,1167
8387,21829,3647,3,Business,31,4,46834,31,4,46916,31,4,47896,31,4,48486,31,4,49714,10,26.5,-1.272639,36.794723,-1.3231001,36.8283559,267,1228,82,1570
8388,22766,3291,3,Business,11,6,33573,11,6,33592,11,6,34179,11,6,34655,11,6,35670,4,23.25888921888938,-1.272828,36.816608,-1.2600926,36.8088685,309,1015,19,1063
8389,11779,3147,3,Business,19,1,53227,19,1,53245,19,1,53505,19,1,53717,19,1,55949,15,25.0,-1.3472066,36.7692638,-1.2591019,36.800577,519,2232,18,472
8390,13344,1259,2,Business,8,1,35846,8,1,35858,8,1,37147,8,1,37771,8,1,41059,25,19.8,-1.2359565,36.7622728,-1.3478563,36.8935824,865,3288,12,1913
8391,23003,2208,2,Personal,31,2,39772,31,2,39830,31,2,40480,31,2,43016,31,2,44485,3,18.5,-1.2738167,36.8157821,-1.2874292,36.823314,882,1469,58,3186
8392,20342,3291,3,Business,23,2,48234,23,2,48247,23,2,48548,23,2,49352,23,2,51763,5,23.25888921888938,-1.2628473,36.781805,-1.2600926,36.8088685,695,2411,13,1105
8393,6380,2436,3,Business,4,1,51392,4,1,51413,4,1,52538,4,1,52747,4,1,53638,5,23.25888921888938,-1.2551895,36.7822034,-1.2696908,36.81519,147,891,21,1334
8394,50,3218,3,Business,23,3,59811,23,3,61924,23,3,62426,23,3,64474,23,3,66196,16,20.6,-1.3404187,36.7614685,-1.2765736,36.8513646,478,1722,2113,2550
8395,24170,1329,3,Business,6,4,36642,6,4,36697,6,4,37388,6,4,37855,6,4,40081,18,19.0,-1.273056,36.811298,-1.3189979,36.7104076,222,2226,55,1158
8396,15237,2801,3,Business,10,3,39143,10,3,39174,10,3,40276,10,3,41237,10,3,44475,15,27.9,-1.3104506,36.8687235,-1.2595422,36.7871178,218,3238,31,2063
8397,6167,939,2,Personal,17,5,59365,17,5,59377,17,5,59818,17,5,60650,17,5,63069,13,19.2,-1.3254094,36.7084902,-1.277783,36.7816464,858,2419,12,1273
8398,8514,2330,3,Business,27,1,37285,27,1,37330,27,1,37453,27,1,37535,27,1,38934,9,18.1,-1.3015197,36.7658456,-1.2645318,36.7981775,344,1399,45,205
8399,16070,559,3,Personal,10,2,42191,10,2,42404,10,2,43129,10,2,43460,10,2,44870,8,20.2,-1.2668071,36.8068157,-1.3117439,36.8108257,937,1410,213,1056
8400,4562,2451,1,Personal,23,6,46379,23,6,46477,23,6,47071,23,6,47919,23,6,49132,4,23.25888921888938,-1.2795261,36.8260185,-1.3034072,36.8218035,531,1213,98,1442
8401,19876,971,1,Personal,6,4,58607,6,4,58629,6,4,59676,6,4,59918,6,4,62203,11,22.4,-1.3193233,36.840991,-1.257309,36.8060084,548,2285,22,1289
8402,11700,393,3,Business,13,4,50471,13,4,50503,13,4,51142,13,4,52034,13,4,52754,4,23.0,-1.3228003,36.8306435,-1.3004062,36.829741,538,720,32,1531
8403,27445,3234,1,Business,15,6,61551,15,6,63186,15,6,63747,15,6,66179,15,6,67205,8,24.9,-1.3196809,36.8410572,-1.2977387,36.8031447,539,1026,1635,2993
8404,25553,2803,3,Business,6,1,39831,6,1,39887,6,1,40619,6,1,41169,6,1,43030,5,20.4,-1.2765736,36.8513646,-1.2951169,36.823896,700,1861,56,1282
8405,21952,186,3,Business,31,5,59605,31,5,60747,31,5,61658,31,5,62514,31,5,64632,4,23.7,-1.2571472,36.7950633,-1.2825816,36.8092346,582,2118,1142,1767
8406,5985,2195,3,Business,16,7,38232,16,7,38302,16,7,40386,16,7,40506,16,7,41934,12,21.3,-1.2600926,36.8088685,-1.228911,36.881876,201,1428,70,2204
8407,2476,2260,1,Personal,19,5,58376,19,5,58579,19,5,59434,19,5,59961,19,5,61858,7,24.5,-1.2562797,36.8075858,-1.2981352,36.8213822,432,1897,203,1382
8408,5397,3291,3,Business,2,2,43271,2,2,43640,2,2,44747,2,2,45280,2,2,46354,5,26.3,-1.2783849,36.8163445,-1.2600926,36.8088685,907,1074,369,1640
8409,12462,391,3,Business,25,5,52841,25,5,53092,25,5,53588,25,5,56116,25,5,56302,7,29.2,-1.300921,36.828195,-1.2908072,36.7860517,925,186,251,3024
8410,14575,1075,3,Business,28,1,49581,28,1,49602,28,1,50159,28,1,50366,28,1,52153,15,26.3,-1.2156006,36.8916865,-1.2534301,36.8000983,691,1787,21,764
8411,8026,2200,3,Business,28,5,60065,28,5,60115,28,5,60740,28,5,61371,28,5,62025,2,23.25888921888938,-1.279395,36.825364,-1.290894,36.822971,532,654,50,1256
8412,26161,136,3,Business,9,4,45392,9,4,45481,9,4,45816,9,4,46275,9,4,47880,17,23.25888921888938,-1.2531983,36.8069669,-1.3254522,36.7216584,438,1605,89,794
8413,15512,1578,3,Business,4,4,39973,4,4,40138,4,4,42065,4,4,42587,4,4,44279,10,23.25888921888938,-1.225322,36.80855,-1.28878,36.8168312,532,1692,165,2449
8414,7820,393,3,Business,14,4,31801,14,4,31817,14,4,31823,14,4,32852,14,4,34097,11,19.1,-1.3167113,36.8301563,-1.2638185,36.7930057,111,1245,16,1035
8415,20062,2079,3,Personal,30,3,38645,30,3,38693,30,3,40939,30,3,41806,30,3,45449,21,24.8,-1.333148,36.922453,-1.2681004,36.7952081,404,3643,48,3113
8416,25987,1882,3,Business,3,3,67473,3,3,67514,3,3,68035,3,3,69205,3,3,70328,8,23.7,-1.2268871,36.8073946,-1.2591019,36.800577,257,1123,41,1691
8417,27491,3077,3,Business,7,4,35908,7,4,37453,7,4,38920,7,4,39386,7,4,41129,14,16.9,-1.2241193,36.88199198,-1.2672588,36.8000252,900,1743,1545,1933
8418,19093,1890,1,Personal,29,2,28999,29,2,29556,29,2,30274,29,2,31099,29,2,33038,21,16.5,-1.3855778,36.9269619,-1.276312,36.882742,932,1939,557,1543
8419,24276,2159,3,Business,22,2,46959,22,2,47013,22,2,47778,22,2,48057,22,2,50492,6,19.3,-1.304735,36.7846054,-1.2953659,36.8249462,680,2435,54,1044
8420,3071,867,3,Business,24,3,41453,24,3,41662,24,3,42714,24,3,43165,24,3,45316,10,23.25888921888938,-1.2996533,36.8292629,-1.2991441,36.7528804,448,2151,209,1503
8421,27764,496,3,Business,26,5,60778,26,5,64360,26,5,64836,26,5,65031,26,5,66656,9,23.25888921888938,-1.2551895,36.7822034,-1.2976559,36.7914147,336,1625,3582,671
8422,8921,3356,3,Business,3,1,46027,3,1,46050,3,1,47932,3,1,48002,3,1,50057,19,21.3,-1.2036664,36.8192622,-1.2973364,36.7916296,7,2055,23,1952
8423,3110,3599,3,Business,20,1,52276,20,1,52292,20,1,54569,20,1,55315,20,1,58899,14,23.25888921888938,-1.3302996,36.8707935,-1.2825952,36.7871705,675,3584,16,3023
8424,2168,269,3,Business,30,3,55760,30,3,58317,30,3,59069,30,3,59246,30,3,62109,10,25.2,-1.3332749,36.8708147,-1.2810586,36.8838294,742,2863,2557,929
8425,20744,3355,3,Business,24,2,40825,24,2,40872,24,2,41886,24,2,42121,24,2,43066,6,17.4,-1.2765736,36.8513646,-1.3052491,36.8223899,174,945,47,1249
8426,25428,3186,3,Business,13,4,34308,13,4,34364,13,4,35044,13,4,35302,13,4,36391,5,18.3,-1.2854406,36.789409,-1.2981352,36.8213822,176,1089,56,938
8427,26217,1557,3,Business,26,4,36732,26,4,37312,26,4,39217,26,4,39980,26,4,41309,10,19.0,-1.3147074,36.811722,-1.3038645,36.8684596,101,1329,580,2668
8428,19781,1500,3,Business,29,4,59430,29,4,61506,29,4,62493,29,4,62563,29,4,64535,10,21.0,-1.2991441,36.7528804,-1.2574219,36.7927073,523,1972,2076,1057
8429,2400,2658,3,Business,10,1,54637,10,1,56067,10,1,56072,10,1,56962,10,1,58886,7,18.2,-1.2924639,36.7795798,-1.2813012,36.8323962,89,1924,1430,895
8430,8562,878,1,Personal,2,3,49340,2,3,50048,2,3,51399,2,3,51492,2,3,54077,12,23.3,-1.2859912,36.8756811,-1.3041129,36.8104939,900,2585,708,1444
8431,4316,111,3,Business,2,3,42627,2,3,42642,2,3,42653,2,3,43023,2,3,45132,18,24.2,-1.2551895,36.7822034,-1.319048,36.8943118,518,2109,15,381
8432,21182,3567,3,Business,28,2,37792,28,2,39299,28,2,40767,28,2,40873,28,2,44208,17,21.5,-1.3339943,36.7263409,-1.2863663,36.8243643,831,3335,1507,1574
8433,4051,3035,3,Business,1,4,44703,1,4,45044,1,4,46007,1,4,46264,1,4,47477,8,23.25888921888938,-1.2853965,36.8183118,-1.2963097,36.7688221,477,1213,341,1220
8434,27027,2651,3,Business,11,6,34106,11,6,34171,11,6,34868,11,6,35544,11,6,36804,8,23.25888921888938,-1.2872136,36.8181901,-1.3014497,36.7582475,341,1260,65,1373
8435,682,2330,3,Business,29,1,59460,29,1,59498,29,1,59928,29,1,60280,29,1,62382,10,23.25888921888938,-1.2124582,36.802894,-1.2685423,36.8078703,7,2102,38,782
8436,9310,2789,3,Business,20,3,43828,20,3,43868,20,3,45517,20,3,45828,20,3,52819,14,26.3,-1.304735,36.7846054,-1.2333023,36.7794194,362,6991,40,1960
8437,27134,391,3,Business,26,2,33276,26,2,33367,26,2,34762,26,2,36007,26,2,37390,5,23.25888921888938,-1.2755752,36.8535746,-1.300921,36.828195,408,1383,91,2640
8438,5546,3599,3,Business,5,3,46399,5,3,47951,5,3,47955,5,3,49815,5,3,50530,11,25.0,-1.3302996,36.8707935,-1.2985749,36.8088,406,715,1552,1864
8439,26823,3647,3,Business,7,4,42954,7,4,43038,7,4,43650,7,4,47263,7,4,47286,12,27.7,-1.272639,36.794723,-1.3065272,36.8604986,436,23,84,4225
8440,7070,391,3,Business,30,6,42201,30,6,42250,30,6,43583,30,6,45593,30,6,49341,5,26.7,-1.300921,36.828195,-1.2784063,36.8222933,507,3748,49,3343
